cohort,method,feature_set,subsample_n,seed,fold,auroc,auprc,prevalence,accuracy,brier,calibration_slope,calibration_intercept,n_positive
lung,spsm_global,baseline,40000,8,1,0.7572826053568266,0.1439480495470501,0.038625,0.96125,0.0352099760087671,0.9278852649868764,-0.2451914689323546,309
lung,spsm_global,baseline,40000,8,2,0.7368855656697009,0.1319657653903248,0.03875,0.960625,0.0357638731251755,0.8083305447805079,-0.5573237585395825,310
lung,spsm_global,baseline,40000,8,3,0.760765552246319,0.1661147265772896,0.03875,0.961875,0.0349516333358512,0.93949303493564,-0.190351405651175,310
lung,spsm_global,baseline,40000,8,4,0.7901933805948236,0.1556978113617697,0.03875,0.96075,0.035035546522404,1.069675637588591,0.1538946606681231,310
lung,spsm_global,baseline,40000,9,0,0.7742809967014781,0.1630058800309192,0.038625,0.96125,0.0347896657207086,1.0057858045419092,-0.0214117594244714,309
lung,spsm_global,baseline,40000,9,1,0.7660115488241416,0.1500610893316536,0.038625,0.961,0.0351545313433938,0.9403537039733272,-0.2009592000863319,309
lung,spsm_global,baseline,40000,9,2,0.759055119761735,0.1643061696293683,0.03875,0.961,0.0348998715724175,0.9846522043631732,-0.0749650591369344,310
lung,spsm_global,baseline,40000,9,3,0.7653030747934058,0.1584944791717969,0.03875,0.961625,0.0350678430022753,0.9484505996725168,-0.1700512521364471,310
lung,spsm_global,baseline,40000,9,4,0.776914509836822,0.155874907303221,0.03875,0.9605,0.0352851123104558,0.9324390857826648,-0.2439275616770736,310
lung,pattern_submodels,baseline,40000,0,0,0.7864603649287045,0.1797359141680101,0.038625,0.96125,0.0344078329352407,1.1109238345871697,0.3082350300706495,309
lung,pattern_submodels,baseline,40000,0,1,0.7590326439637132,0.1480482026992743,0.038625,0.96075,0.0352072922604417,0.9526143602152554,-0.0921677689834273,309
lung,pattern_submodels,baseline,40000,0,2,0.7587635806871094,0.1473022611302336,0.03875,0.961125,0.0352284691049164,0.966473282760272,-0.0706694730694256,310
lung,pattern_submodels,baseline,40000,0,3,0.7495205335794287,0.135853950091197,0.03875,0.96075,0.0355426264163818,0.885620592711405,-0.2692694477316018,310
lung,pattern_submodels,baseline,40000,0,4,0.7708383321448047,0.1691702829514602,0.03875,0.961625,0.0347782479066964,1.005174251548072,0.0234051744761937,310
lung,pattern_submodels,baseline,40000,1,0,0.7784976682281942,0.1702750392842358,0.038625,0.9615,0.0346614089549915,1.0414490211441547,0.1006535082012906,309
lung,pattern_submodels,baseline,40000,1,1,0.7429164252421294,0.1490112961600239,0.038625,0.960875,0.0351563050001182,0.8882749437633016,-0.3111870338868113,309
lung,pattern_submodels,baseline,40000,1,2,0.7754943579848147,0.1723969215446514,0.03875,0.96125,0.034766878387984,1.097453640149533,0.3485004838009756,310
lung,pattern_submodels,baseline,40000,1,3,0.7521471118754981,0.138489264260929,0.03875,0.96125,0.035509892684762,0.8825903417598647,-0.3007685693377301,310
lung,pattern_submodels,baseline,40000,1,4,0.7780863291245439,0.1656187878870237,0.03875,0.961,0.0348608220068645,1.0450011818627662,0.1649323138135039,310
lung,pattern_submodels,baseline,40000,2,0,0.7619103823701809,0.1484368868047246,0.038625,0.96075,0.035334381748309,0.9151036037958098,-0.2382655543893824,309
lung,pattern_submodels,baseline,40000,2,1,0.7661630308867717,0.1538187003054523,0.038625,0.961375,0.0349792837506158,1.0078756917694824,0.0640736254983505,309
lung,pattern_submodels,baseline,40000,2,2,0.7761370023910399,0.1759890375654404,0.03875,0.96125,0.0346794742448482,1.046813792049511,0.1552356647378555,310
lung,pattern_submodels,baseline,40000,2,3,0.7641880951382188,0.1419957758614689,0.03875,0.961375,0.0353174966528825,0.9821307738333706,-0.0215555389470906,310
lung,pattern_submodels,baseline,40000,2,4,0.7726815302655313,0.1609208623000774,0.03875,0.96125,0.0349303336971347,1.0047145796480688,0.0488189661189762,310
lung,pattern_submodels,baseline,40000,3,0,0.7687016177863506,0.1797151725492277,0.038625,0.961125,0.034498364465786,1.0293085014851575,0.1106437113937799,309
lung,pattern_submodels,baseline,40000,3,1,0.7594748874298922,0.1341036156980224,0.038625,0.96075,0.0354954897653083,0.9281352745414044,-0.1778487470228852,309
lung,pattern_submodels,baseline,40000,3,2,0.7699939175300978,0.1588545494973825,0.03875,0.9615,0.0349804801375675,1.0224477424750362,0.0812359498021168,310
