cohort,feature_set,subsample_n,pattern_size,ancestor_size,n_shared,mean_abs_diff
lung,baseline,40000,101,97,97,0.19755703817225037
lung,baseline,40000,101,96,96,0.218790883914853
lung,baseline,40000,101,95,95,0.2191643983815167
lung,baseline,40000,101,94,94,0.2138477295833097
lung,baseline,40000,101,94,94,0.2824437871704771
lung,baseline,40000,101,86,86,0.2220723706703125
lung,baseline,40000,101,98,98,0.2568299393236219
lung,baseline,40000,101,97,97,0.20484997945012384
lung,baseline,40000,101,96,96,0.2875472906296889
lung,baseline,40000,101,93,93,0.23314827396405327
lung,baseline,40000,101,92,92,0.11636411081573395
lung,baseline,40000,101,91,91,0.30939494881082935
lung,baseline,40000,101,87,87,0.2148261004278166
lung,baseline,40000,101,73,73,0.3129425008120544
lung,baseline,40000,101,66,66,0.36716674328141463
lung,baseline,40000,101,62,62,0.3346806552256112
lung,baseline,40000,101,83,83,0.21389104898523428
lung,baseline,40000,101,83,83,0.21770074953740925
lung,baseline,40000,101,43,43,0.30477935939553935
lung,baseline,40000,101,39,39,0.299647463115091
lung,baseline,40000,101,95,95,0.23665721965542452
lung,baseline,40000,101,93,93,0.2639251803435933
lung,baseline,40000,101,93,93,0.20832612510296541
lung,baseline,40000,101,93,93,0.21859142099050002
lung,baseline,40000,101,92,92,0.22874517640751138
lung,baseline,40000,101,91,91,0.2218117618677064
lung,baseline,40000,101,91,91,0.25337940741655984
lung,baseline,40000,101,91,91,0.24354371311586873
lung,baseline,40000,101,90,90,0.2517850488674679
lung,baseline,40000,101,89,89,0.2653582522559991
lung,baseline,40000,101,87,87,0.2603600124338599
lung,baseline,40000,101,68,68,0.23327087151754977
lung,baseline,40000,101,62,62,0.1609888234981256
lung,baseline,40000,101,62,62,0.24039734532570584
lung,baseline,40000,101,100,100,0.1545297803676226
lung,baseline,40000,101,98,98,0.04930906848819703
lung,baseline,40000,101,96,96,0.17544501513537689
lung,baseline,40000,101,43,43,0.30300639256473905
lung,baseline,40000,101,39,39,0.3010796436097921
lung,baseline,40000,101,37,37,0.22970841636164469
lung,baseline,40000,101,28,28,0.33335098946827174
lung,baseline,40000,101,100,100,0.20684017182797704
lung,baseline,40000,101,97,97,0.1813893832285345
lung,baseline,40000,101,96,96,0.20826572609817728
lung,baseline,40000,101,90,90,0.2320037253821406
lung,baseline,40000,101,68,68,0.20995021040897963
lung,baseline,40000,101,66,66,0.2427320051509669
lung,baseline,40000,101,62,62,0.23040391377303457
lung,baseline,40000,101,56,56,0.26130023384359674
lung,baseline,40000,101,43,43,0.2938221243180417
lung,baseline,40000,101,39,39,0.31965793177659974
lung,baseline,40000,101,99,99,0.12614974677613494
lung,baseline,40000,101,97,97,0.1093414428178814
lung,baseline,40000,101,97,97,0.17173603971444837
lung,baseline,40000,101,96,96,0.13011283914994068
lung,baseline,40000,101,95,95,0.05795071981923937
lung,baseline,40000,101,95,95,0.16025175448458234
lung,baseline,40000,101,94,94,0.041700998196385286
lung,baseline,40000,101,94,94,0.23009745629302691
lung,baseline,40000,101,93,93,0.13456520116304893
lung,baseline,40000,101,91,91,0.18497245164057566
lung,baseline,40000,101,90,90,0.1304941991951176
lung,baseline,40000,101,92,92,0.21526726261091797
lung,baseline,40000,101,89,89,0.07288394502948763
lung,baseline,40000,101,85,85,0.2289973953806198
lung,baseline,40000,101,82,82,0.2460399526121738
lung,baseline,40000,101,68,68,0.17826690979460913
lung,baseline,40000,101,51,51,0.15715870599319007
lung,baseline,40000,101,100,100,0.0017192384040001496
lung,baseline,40000,101,100,100,0.2531508859685295
lung,baseline,40000,101,100,100,0.10049983931473461
lung,baseline,40000,101,100,100,0.0035777259094017483
lung,baseline,40000,101,100,100,0.062585408280356
lung,baseline,40000,101,100,100,0.007878934849463526
lung,baseline,40000,101,100,100,0.002376361868526932
lung,baseline,40000,101,100,100,0.24683093114743243
lung,baseline,40000,101,98,98,0.03686150651870672
lung,baseline,40000,101,98,98,0.004458974130638759
lung,baseline,40000,101,97,97,0.03260102921202728
lung,baseline,40000,101,99,99,0.005725540755050951
lung,baseline,40000,101,98,98,0.04187558624025771
lung,baseline,40000,101,97,97,0.1238764465041907
lung,baseline,40000,101,96,96,0.19396769183978538
lung,baseline,40000,101,95,95,0.16573393610368387
lung,baseline,40000,101,96,96,0.21317289213843868
lung,baseline,40000,101,92,92,0.2421404179995755
lung,baseline,40000,101,87,87,0.23486899302732978
lung,baseline,40000,101,51,51,0.19397038484686174
lung,baseline,40000,101,28,28,0.36189681118843314
lung,baseline,40000,101,98,98,0.02868678966513848
lung,baseline,40000,101,95,95,0.19294717238147224
lung,baseline,40000,101,95,95,0.21451804463807367
lung,baseline,40000,101,94,94,0.18036831721701552
lung,baseline,40000,101,91,91,0.16379389111946618
lung,baseline,40000,101,100,100,0.17302764966347228
lung,baseline,40000,101,97,97,0.14974626559374926
lung,baseline,40000,101,96,96,0.1649201961085074
lung,baseline,40000,101,100,100,0.2531425068820617
lung,baseline,40000,101,97,97,0.26659595662520086
lung,baseline,40000,101,95,95,0.1243505677700738
lung,baseline,40000,101,92,92,0.23845186150295697
lung,baseline,40000,101,56,56,0.21824062068936553
lung,baseline,40000,101,98,98,0.20146304746328997
lung,baseline,40000,101,96,96,0.05995444019970967
lung,baseline,40000,101,96,96,0.17407388865683027
lung,baseline,40000,101,89,89,0.25329704208901044
lung,baseline,40000,101,81,81,0.2195326109615532
lung,baseline,40000,101,100,100,0.19448838891774833
lung,baseline,40000,101,95,95,0.21871408767266062
lung,baseline,40000,101,95,95,0.1483667824882929
lung,baseline,40000,101,86,86,0.29353704961710797
lung,baseline,40000,101,100,100,0.16451839032156157
lung,baseline,40000,101,99,99,0.08204010302217712
lung,baseline,40000,101,99,99,0.21287027466843908
lung,baseline,40000,101,96,96,0.1737961346768936
lung,baseline,40000,101,100,100,0.03487374580632451
lung,baseline,40000,101,100,100,0.0625877859308153
lung,baseline,40000,101,100,100,0.010601549612117834
lung,baseline,40000,101,100,100,0.06164067288048668
lung,baseline,40000,101,100,100,0.27342839334236824
lung,baseline,40000,101,100,100,0.1119463411015659
lung,baseline,40000,101,100,100,0.011181495741210912
lung,baseline,40000,101,100,100,0.2381301212806146
lung,baseline,40000,101,99,99,0.003948898753221761
lung,baseline,40000,101,98,98,0.024882099196756127
lung,baseline,40000,101,98,98,0.02071939529370319
lung,baseline,40000,101,98,98,0.020440407109542962
lung,baseline,40000,101,96,96,0.04725778599918615
lung,baseline,40000,101,56,56,0.2361973872183307
lung,baseline,40000,101,51,51,0.2190017965373305
lung,baseline,40000,101,43,43,0.27766054704316206
lung,baseline,40000,101,28,28,0.3748709711380614
lung,baseline,40000,101,96,96,0.12192111456114153
lung,baseline,40000,101,94,94,0.023275525737116047
lung,baseline,40000,101,92,92,0.15487942609473507
lung,baseline,40000,101,90,90,0.05506176363017495
lung,baseline,40000,101,89,89,0.14428475379772912
lung,baseline,40000,101,96,96,0.18647117827843251
lung,baseline,40000,101,95,95,0.16889805671958974
lung,baseline,40000,101,68,68,0.13549665827731147
lung,baseline,40000,101,100,100,0.23480540808933287
lung,baseline,40000,101,96,96,0.12124191384220466
lung,baseline,40000,101,96,96,0.1910487802547367
lung,baseline,40000,101,95,95,0.242770155179603
lung,baseline,40000,101,100,100,0.22071297643039586
lung,baseline,40000,101,97,97,0.04255965874282527
lung,baseline,40000,101,96,96,0.2658574363805232
lung,baseline,40000,101,96,96,0.23585006414743448
lung,baseline,40000,101,98,98,0.20802268729086437
lung,baseline,40000,101,94,94,0.21876058605628632
lung,baseline,40000,101,94,94,0.23792927377868447
lung,baseline,40000,101,94,94,0.21478663743976076
lung,baseline,40000,101,92,92,0.26375968718986775
lung,baseline,40000,101,89,89,0.24774133790016994
lung,baseline,40000,101,81,81,0.2151370621178503
lung,baseline,40000,101,99,99,0.2438013167480841
lung,baseline,40000,101,99,99,0.23662288803686113
lung,baseline,40000,101,98,98,0.25106034246010006
lung,baseline,40000,101,96,96,0.21560284252734505
lung,baseline,40000,101,95,95,0.23063763742107662
lung,baseline,40000,101,100,100,0.017563143488615415
lung,baseline,40000,101,100,100,0.11686571191514367
lung,baseline,40000,101,100,100,0.12558039977817143
lung,baseline,40000,101,99,99,0.0749979321913321
lung,baseline,40000,101,98,98,0.04374223772859593
lung,baseline,40000,101,97,97,0.15708300440502218
lung,baseline,40000,101,95,95,0.13262407038543828
lung,baseline,40000,101,82,82,0.22704189126521704
lung,baseline,40000,101,68,68,0.17543280732264482
lung,baseline,40000,101,66,66,0.27049011815426455
lung,baseline,40000,101,62,62,0.25953450527062033
lung,baseline,40000,101,51,51,0.16210153165806865
lung,baseline,40000,101,43,43,0.32445478252856697
lung,baseline,40000,101,98,98,0.18628204148583924
lung,baseline,40000,101,97,97,0.21439055064500084
lung,baseline,40000,101,95,95,0.17051910608661006
lung,baseline,40000,101,94,94,0.2571054183442282
lung,baseline,40000,101,93,93,0.22453926718542302
lung,baseline,40000,101,92,92,0.22287807553689395
lung,baseline,40000,101,91,91,0.17210421138908735
lung,baseline,40000,101,91,91,0.23755253312930008
lung,baseline,40000,101,87,87,0.17629372845322883
lung,baseline,40000,101,95,95,0.18880199997630714
lung,baseline,40000,101,93,93,0.0423176842741361
lung,baseline,40000,101,92,92,0.18957995476891248
lung,baseline,40000,101,89,89,0.24217715118836625
lung,baseline,40000,101,86,86,0.18505939114345168
lung,baseline,40000,101,84,84,0.20401822084951368
lung,baseline,40000,101,68,68,0.19571574329658328
lung,baseline,40000,101,100,100,0.11934312686065311
lung,baseline,40000,101,100,100,0.01954452704081572
lung,baseline,40000,101,99,99,0.1345720592434959
lung,baseline,40000,101,96,96,0.2049540534787945
lung,baseline,40000,101,96,96,0.1368074633307315
lung,baseline,40000,101,94,94,0.047517572029841255
lung,baseline,40000,101,93,93,0.1418315793640448
lung,baseline,40000,101,91,91,0.044202287756384136
lung,baseline,40000,101,90,90,0.1438920197067523
lung,baseline,40000,101,89,89,0.06374676282114226
lung,baseline,40000,101,100,100,0.12290843201972501
lung,baseline,40000,101,100,100,0.004865804989348816
lung,baseline,40000,101,95,95,0.18332147753216144
lung,baseline,40000,101,97,97,0.14345333934343701
lung,baseline,40000,101,95,95,0.19684830463102745
lung,baseline,40000,101,83,83,0.17411629892162164
lung,baseline,40000,101,87,87,0.20521036976580023
lung,baseline,40000,101,87,87,0.2035865996385774
lung,baseline,40000,101,79,79,0.22196201752862432
lung,baseline,40000,101,68,68,0.13316897103444106
lung,baseline,40000,101,43,43,0.2851955764434183
lung,baseline,40000,101,37,37,0.24473480134463213
lung,baseline,40000,101,28,28,0.3449246526718044
lung,baseline,40000,101,100,100,0.010981593418176804
lung,baseline,40000,101,99,99,0.1480110642858309
lung,baseline,40000,101,98,98,0.18671406751896613
lung,baseline,40000,101,96,96,0.16771815747493948
lung,baseline,40000,101,96,96,0.026877920373051478
lung,baseline,40000,101,95,95,0.2440354708385085
lung,baseline,40000,101,93,93,0.16895778619142587
lung,baseline,40000,101,92,92,0.2335780181035259
lung,baseline,40000,101,89,89,0.23747837512414757
lung,baseline,40000,101,81,81,0.20756713453455736
lung,baseline,40000,101,99,99,0.23733404901270386
lung,baseline,40000,101,97,97,0.02968396195313619
lung,baseline,40000,101,96,96,0.1909145578310587
lung,baseline,40000,101,96,96,0.2359547311987121
lung,baseline,40000,101,96,96,0.190265125158354
lung,baseline,40000,101,93,93,0.04686723811748578
lung,baseline,40000,101,97,97,0.1153693823453837
lung,baseline,40000,101,87,87,0.15514874518061592
lung,baseline,40000,101,84,84,0.13385503345938923
lung,baseline,40000,101,100,100,0.26034016290970385
lung,baseline,40000,101,99,99,0.011121971390836403
lung,baseline,40000,101,99,99,0.014370445335703004
lung,baseline,40000,101,99,99,0.10365873299313846
lung,baseline,40000,101,98,98,0.1516414997996076
lung,baseline,40000,101,97,97,0.15163291256556444
lung,baseline,40000,101,97,97,0.16658463492204006
lung,baseline,40000,101,97,97,0.2662451120453411
lung,baseline,40000,101,96,96,0.16407396723211545
lung,baseline,40000,101,95,95,0.23745550330679016
lung,baseline,40000,101,91,91,0.17458196052000136
lung,baseline,40000,101,56,56,0.2794132629997662
lung,baseline,40000,101,40,40,0.22208127465617036
lung,baseline,40000,101,39,39,0.27336377770178516
lung,baseline,40000,101,37,37,0.2903899556057904
lung,baseline,40000,101,89,89,0.2269331761884771
lung,baseline,40000,101,87,87,0.22363435538170764
lung,baseline,40000,101,84,84,0.2716712258758733
lung,baseline,40000,101,80,80,0.29131977757349764
lung,baseline,40000,101,62,62,0.20156192248195892
lung,baseline,40000,101,51,51,0.20005564689007208
lung,baseline,40000,101,43,43,0.32247691318811833
lung,baseline,40000,101,100,100,0.20187228437030216
lung,baseline,40000,101,62,62,0.1946206638667235
lung,baseline,40000,101,100,100,0.014066798417809261
lung,baseline,40000,101,100,100,0.00619813594956301
lung,baseline,40000,101,100,100,0.12415238404295775
lung,baseline,40000,101,100,100,0.031620764874355486
lung,baseline,40000,101,100,100,0.07071735861863714
lung,baseline,40000,101,100,100,0.011418633876263512
lung,baseline,40000,101,100,100,0.0055792923433984395
lung,baseline,40000,101,100,100,0.0011663129892554166
lung,baseline,40000,101,100,100,0.005221209082072156
lung,baseline,40000,101,100,100,0.052809518557103044
lung,baseline,40000,101,100,100,0.1619242761701834
lung,baseline,40000,101,100,100,0.12589246499877396
lung,baseline,40000,101,100,100,0.005556591382403022
lung,baseline,40000,101,100,100,0.004845321085622275
lung,baseline,40000,101,100,100,0.21082190519918761
lung,baseline,40000,101,100,100,0.017540289407680116
lung,baseline,40000,101,98,98,0.010496190922699298
lung,baseline,40000,101,95,95,0.0060106916853847935
lung,baseline,40000,101,93,93,0.2076248921420424
lung,baseline,40000,101,89,89,0.2295510084685945
lung,baseline,40000,101,63,63,0.1971230068539763
lung,baseline,40000,101,37,37,0.2295116629586597
lung,baseline,40000,101,28,28,0.36852443160147796
lung,baseline,40000,101,100,100,0.022276062707006883
lung,baseline,40000,101,100,100,0.12270265021743815
lung,baseline,40000,101,100,100,0.12292139631155567
lung,baseline,40000,101,99,99,0.012730903818989774
lung,baseline,40000,101,97,97,0.019168878126011996
lung,baseline,40000,101,94,94,0.03719727470659032
lung,baseline,40000,101,89,89,0.06974338383587496
lung,baseline,40000,101,89,89,0.0689743215376952
lung,baseline,40000,101,95,95,0.18364967250449116
lung,baseline,40000,101,95,95,0.15282958715755754
lung,baseline,40000,101,94,94,0.11368351404833432
lung,baseline,40000,101,92,92,0.1523553602641281
lung,baseline,40000,101,91,91,0.16731551295131794
lung,baseline,40000,101,79,79,0.19413821564217715
lung,baseline,40000,101,83,83,0.20627995486901202
lung,baseline,40000,101,43,43,0.32695218595794784
lung,baseline,40000,101,39,39,0.3162239565201406
lung,baseline,40000,101,27,27,0.34460161823258884
lung,baseline,40000,101,92,92,0.24919948926112961
lung,baseline,40000,101,91,91,0.19171896139725988
lung,baseline,40000,101,90,90,0.2714249905430655
lung,baseline,40000,101,88,88,0.19168454964487924
lung,baseline,40000,101,87,87,0.24025000225442106
lung,baseline,40000,101,87,87,0.27624245707021144
lung,baseline,40000,101,87,87,0.17673171271473917
lung,baseline,40000,101,86,86,0.1753139872108064
lung,baseline,40000,101,83,83,0.23875321688754123
lung,baseline,40000,101,80,80,0.20703990920885595
lung,baseline,40000,101,62,62,0.18206131701922001
lung,baseline,40000,101,100,100,0.15683586190440296
lung,baseline,40000,101,100,100,0.2125811175061328
lung,baseline,40000,101,100,100,0.056749774317713955
lung,baseline,40000,101,98,98,0.18444557588713495
lung,baseline,40000,101,97,97,0.11798813196945325
lung,baseline,40000,101,96,96,0.13615115790255708
lung,baseline,40000,101,100,100,0.16091114803128284
lung,baseline,40000,101,91,91,0.23185085423974788
lung,baseline,40000,101,100,100,0.2580431168572293
lung,baseline,40000,101,96,96,0.17708916528036592
lung,baseline,40000,101,95,95,0.016594809002934488
lung,baseline,40000,101,92,92,0.2595079058416195
lung,baseline,40000,101,91,91,0.2829350384379882
lung,baseline,40000,101,90,90,0.262718534244707
lung,baseline,40000,101,90,90,0.22167560663865565
lung,baseline,40000,101,89,89,0.2506857799035226
lung,baseline,40000,101,89,89,0.25354556458217703
lung,baseline,40000,101,88,88,0.13141582143225905
lung,baseline,40000,101,99,99,0.170704698556627
lung,baseline,40000,101,98,98,0.219639935864633
lung,baseline,40000,101,94,94,0.2799812436046663
lung,baseline,40000,101,94,94,0.26989238413532407
lung,baseline,40000,101,93,93,0.29784155113874633
lung,baseline,40000,101,92,92,0.28067367452008585
lung,baseline,40000,101,91,91,0.239914951356628
lung,baseline,40000,101,51,51,0.2178959680097129
lung,baseline,40000,101,86,86,0.2280000842368421
lung,baseline,40000,101,70,70,0.27500547839344985
lung,baseline,40000,101,56,56,0.25555609150063807
lung,baseline,40000,101,43,43,0.31357520359472624
lung,baseline,40000,101,39,39,0.3046660091058692
lung,baseline,40000,101,37,37,0.2477003867320873
lung,baseline,40000,101,28,28,0.33944349835919896
lung,baseline,40000,101,100,100,0.12518311227991152
lung,baseline,40000,101,97,97,0.023604860859272478
lung,baseline,40000,101,95,95,0.19452299807580262
lung,baseline,40000,101,68,68,0.1780804659356241
lung,baseline,40000,101,51,51,0.1655913851276051
lung,baseline,40000,101,97,97,0.13258113987832543
lung,baseline,40000,101,96,96,0.15149387820571877
lung,baseline,40000,101,100,100,0.014553049962779608
lung,baseline,40000,101,100,100,0.015848734921850172
lung,baseline,40000,101,100,100,0.018000844543283004
lung,baseline,40000,101,100,100,0.11381860451930625
lung,baseline,40000,101,100,100,0.010557465419697432
lung,baseline,40000,101,99,99,0.015464833398676124
lung,baseline,40000,101,96,96,0.13480671928841956
lung,baseline,40000,101,100,100,0.12286320457637034
lung,baseline,40000,101,100,100,0.06116396965645972
lung,baseline,40000,101,99,99,0.11866899738214434
lung,baseline,40000,101,97,97,0.026181788672201438
lung,baseline,40000,101,95,95,0.18454273658465753
lung,baseline,40000,101,100,100,0.15754786326122971
lung,baseline,40000,101,98,98,0.20902431647265282
lung,baseline,40000,101,98,98,0.14055801570631501
lung,baseline,40000,101,93,93,0.24065982650228068
lung,baseline,40000,101,91,91,0.07645365479464301
lung,baseline,40000,101,84,84,0.2096707454654982
lung,baseline,40000,101,100,100,0.11631767300269374
lung,baseline,40000,101,98,98,0.008293209427101557
lung,baseline,40000,101,95,95,0.17163537615549815
lung,baseline,40000,101,100,100,0.02984402438273508
lung,baseline,40000,101,97,97,0.03284498219948211
lung,baseline,40000,101,97,97,0.12223482546256001
lung,baseline,40000,101,96,96,0.1313786068651023
lung,baseline,40000,101,95,95,0.03666299135353164
lung,baseline,40000,101,90,90,0.03205028605376603
lung,baseline,40000,101,100,100,0.2011099718373998
lung,baseline,40000,101,97,97,0.19640431741737396
lung,baseline,40000,101,95,95,0.21334861519168707
lung,baseline,40000,101,87,87,0.09965304078511088
lung,baseline,40000,101,100,100,0.23737518498821328
lung,baseline,40000,101,96,96,0.24812955693664374
lung,baseline,40000,101,96,96,0.20906621389523203
lung,baseline,40000,101,90,90,0.2901848838278746
lung,baseline,40000,101,89,89,0.23879343869983918
lung,baseline,40000,101,82,82,0.3118682178694737
lung,baseline,40000,101,68,68,0.2753419898948509
lung,baseline,40000,101,51,51,0.2451087086989335
lung,baseline,40000,101,100,100,0.2518031288973469
lung,baseline,40000,101,87,87,0.23373086361041645
lung,baseline,40000,101,56,56,0.23260857131440563
lung,baseline,40000,101,99,99,0.20451318292403053
lung,baseline,40000,101,90,90,0.2874232925422143
lung,baseline,40000,101,20,20,0.5805928459234033
lung,baseline,40000,101,100,100,0.025905481221553114
lung,baseline,40000,101,100,100,0.09577061626265791
lung,baseline,40000,101,99,99,0.0405669174881253
lung,baseline,40000,101,98,98,0.03198812244145542
lung,baseline,40000,101,97,97,0.1425813395955057
lung,baseline,40000,101,97,97,0.012981523967050974
lung,baseline,40000,101,93,93,0.2402840189235236
lung,baseline,40000,101,91,91,0.0770093417341249
lung,baseline,40000,101,83,83,0.24901386411263993
lung,baseline,40000,101,99,99,0.2479224783200611
lung,baseline,40000,101,99,99,0.23119468856383585
lung,baseline,40000,101,99,99,0.22266448939033778
lung,baseline,40000,101,97,97,0.07629752924261814
lung,baseline,40000,101,95,95,0.23662442479316226
lung,baseline,40000,101,95,95,0.26730320913262545
lung,baseline,40000,101,87,87,0.25186724615944694
lung,baseline,40000,101,100,100,0.11926234307057855
lung,baseline,40000,101,98,98,0.036359753462604436
lung,baseline,40000,101,97,97,0.131065378481841
lung,baseline,40000,101,96,96,0.15741553113007864
lung,baseline,40000,101,99,99,0.05116432655480397
lung,baseline,40000,101,95,95,0.12538000245107875
lung,baseline,40000,101,94,94,0.022332747257395178
lung,baseline,40000,101,91,91,0.16738142151054597
lung,baseline,40000,101,90,90,0.05233479630786767
lung,baseline,40000,101,89,89,0.1411481989919901
lung,baseline,40000,101,89,89,0.15900043284851903
lung,baseline,40000,101,88,88,0.15425700584378996
lung,baseline,40000,101,100,100,0.011998454986746515
lung,baseline,40000,101,97,97,0.1632574779029827
lung,baseline,40000,101,95,95,0.20906157804375364
lung,baseline,40000,101,94,94,0.2723315802216339
lung,baseline,40000,101,93,93,0.26367975781764075
lung,baseline,40000,101,92,92,0.2818527631035368
lung,baseline,40000,101,89,89,0.21465245782169262
lung,baseline,40000,101,68,68,0.24809349307870127
lung,baseline,40000,101,62,62,0.17626448113643448
lung,baseline,40000,101,51,51,0.21078038106302385
lung,baseline,40000,101,96,96,0.16495964164865282
lung,baseline,40000,101,94,94,0.11880696895176518
lung,baseline,40000,101,94,94,0.1510843953758168
lung,baseline,40000,101,90,90,0.1310222740354113
lung,baseline,40000,101,83,83,0.14165954131719727
lung,baseline,40000,101,68,68,0.10152264339223291
lung,baseline,40000,101,95,95,0.14850179507134417
lung,baseline,40000,101,90,90,0.11476555304685286
lung,baseline,40000,101,88,88,0.18383204316414403
lung,baseline,40000,101,79,79,0.18823761698978358
lung,baseline,40000,101,68,68,0.08252872415555662
lung,baseline,40000,101,99,99,0.016801436921463853
lung,baseline,40000,101,97,97,0.14189435710900528
lung,baseline,40000,101,100,100,0.1646328549722756
lung,baseline,40000,101,100,100,0.00714125135619339
lung,baseline,40000,101,100,100,0.20286858796417895
lung,baseline,40000,101,99,99,0.022034391823362573
lung,baseline,40000,101,96,96,0.17862938578222395
lung,baseline,40000,101,96,96,0.05356208197103427
lung,baseline,40000,101,88,88,0.06309985340580318
lung,baseline,40000,102,101,101,0.24206404552543298
lung,baseline,40000,102,101,101,0.12119268266474294
lung,baseline,40000,102,96,96,0.22532251389645142
lung,baseline,40000,102,72,72,0.21802712592088958
lung,baseline,40000,102,43,43,0.347138570798844
lung,baseline,40000,102,39,39,0.3499513750480323
lung,baseline,40000,102,37,37,0.32488118027375784
lung,baseline,40000,102,97,97,0.18944438961232693
lung,baseline,40000,102,90,90,0.04541959449636962
lung,baseline,40000,102,87,87,0.2223179298385455
lung,baseline,40000,102,97,97,0.1755052809494178
lung,baseline,40000,102,97,97,0.24121071761244373
lung,baseline,40000,102,68,68,0.17031098513863835
lung,baseline,40000,102,101,101,0.1830724334938462
lung,baseline,40000,102,101,101,0.1640669930044778
lung,baseline,40000,102,101,101,0.009183007498435754
lung,baseline,40000,102,101,101,0.11978996022971831
lung,baseline,40000,102,100,100,0.08610918141356637
lung,baseline,40000,102,98,98,0.021769595754072044
lung,baseline,40000,102,94,94,0.040908272834506855
lung,baseline,40000,102,91,91,0.07655500828855656
lung,baseline,40000,102,101,101,0.01661414590421031
lung,baseline,40000,102,101,101,0.010595133114530217
lung,baseline,40000,102,101,101,0.013905498652980734
lung,baseline,40000,102,101,101,0.02798770481137468
lung,baseline,40000,102,101,101,0.024698428639771203
lung,baseline,40000,102,101,101,0.039440749561529244
lung,baseline,40000,102,101,101,0.010020909916534926
lung,baseline,40000,102,99,99,0.026074519952505308
lung,baseline,40000,102,99,99,0.011113066671820807
lung,baseline,40000,102,98,98,0.1257321503281899
lung,baseline,40000,102,98,98,0.031643644551183986
lung,baseline,40000,102,97,97,0.1470210025812353
lung,baseline,40000,102,100,100,0.2736982435983683
lung,baseline,40000,102,97,97,0.22958638308516596
lung,baseline,40000,102,97,97,0.2773703974723053
lung,baseline,40000,102,92,92,0.26796167671021387
lung,baseline,40000,102,98,98,0.1247182380504069
lung,baseline,40000,102,98,98,0.15440471508060344
lung,baseline,40000,102,96,96,0.18971919931967215
lung,baseline,40000,102,101,101,0.023261282796242427
lung,baseline,40000,102,101,101,0.0071719943526279886
lung,baseline,40000,102,99,99,0.1516373916411599
lung,baseline,40000,102,97,97,0.2000612714502876
lung,baseline,40000,102,96,96,0.18209274574887666
lung,baseline,40000,102,97,97,0.17923144296191007
lung,baseline,40000,102,97,97,0.14216629680724477
lung,baseline,40000,102,100,100,0.20138962418035303
lung,baseline,40000,102,100,100,0.009161662942323323
lung,baseline,40000,102,99,99,0.19698769944289668
lung,baseline,40000,102,98,98,0.033135444529616837
lung,baseline,40000,102,96,96,0.21033557741920772
lung,baseline,40000,102,95,95,0.1302607967230057
lung,baseline,40000,102,28,28,0.3513951974933912
lung,baseline,40000,102,97,97,0.21618076810603362
lung,baseline,40000,102,95,95,0.2330144429405758
lung,baseline,40000,102,94,94,0.18042553397687727
lung,baseline,40000,102,93,93,0.22299106150908932
lung,baseline,40000,102,90,90,0.21376044297685692
lung,baseline,40000,102,90,90,0.2578819388636427
lung,baseline,40000,102,88,88,0.2099183399194859
lung,baseline,40000,102,68,68,0.22098832161281196
lung,baseline,40000,102,101,101,0.04303322882564844
lung,baseline,40000,102,101,101,0.16826542754109683
lung,baseline,40000,102,98,98,0.14697975909031977
lung,baseline,40000,102,97,97,0.15910279925432966
lung,baseline,40000,102,101,101,0.12897447429500042
lung,baseline,40000,102,101,101,0.18527852806679068
lung,baseline,40000,102,101,101,0.1601256979284603
lung,baseline,40000,102,101,101,0.02878209494813348
lung,baseline,40000,102,100,100,0.07699372645258719
lung,baseline,40000,102,99,99,0.012687893024047712
lung,baseline,40000,102,99,99,0.015046329975960497
lung,baseline,40000,102,95,95,0.10210979867586874
lung,baseline,40000,102,91,91,0.07937459177156994
lung,baseline,40000,102,80,80,0.19323237458795778
lung,baseline,40000,102,66,66,0.2465478853030015
lung,baseline,40000,102,62,62,0.2191643754933515
lung,baseline,40000,102,56,56,0.2125331683419671
lung,baseline,40000,102,43,43,0.24234627801343797
lung,baseline,40000,102,39,39,0.24089501853002843
lung,baseline,40000,102,37,37,0.21081504272856375
lung,baseline,40000,102,36,36,0.1862920177462004
lung,baseline,40000,102,101,101,0.2247562345545631
lung,baseline,40000,102,99,99,0.06693372514590662
lung,baseline,40000,102,97,97,0.2729576247909348
lung,baseline,40000,102,91,91,0.2403402864168203
lung,baseline,40000,102,84,84,0.23971356566770585
lung,baseline,40000,102,101,101,0.1096216588627949
lung,baseline,40000,102,100,100,0.0462004556976399
lung,baseline,40000,102,98,98,0.16442577318459778
lung,baseline,40000,102,95,95,0.03420933974341749
lung,baseline,40000,102,88,88,0.2724422801018978
lung,baseline,40000,102,88,88,0.06226161082006978
lung,baseline,40000,102,87,87,0.2649841605396723
lung,baseline,40000,102,86,86,0.26024331486956387
lung,baseline,40000,102,86,86,0.1934149755176356
lung,baseline,40000,102,75,75,0.2678169610936307
lung,baseline,40000,102,69,69,0.22834608068867643
lung,baseline,40000,102,101,101,0.11615893549982172
lung,baseline,40000,102,97,97,0.15818771971177434
lung,baseline,40000,102,96,96,0.14575940870852033
lung,baseline,40000,102,89,89,0.16167217604940998
lung,baseline,40000,102,97,97,0.17198448056709872
lung,baseline,40000,102,90,90,0.14047752141673095
lung,baseline,40000,102,68,68,0.10118186644671648
lung,baseline,40000,102,62,62,0.21877413981970156
lung,baseline,40000,102,101,101,0.1838069478771491
