cohort,method,feature_set,subsample_n,seed,fold,auroc,auprc,prevalence,accuracy,brier,calibration_slope,calibration_intercept,n_positive
prostate,lightgbm_native,baseline,40000,1,3,0.7185148244081027,0.1432081788276212,0.051375,0.947875,0.0469993905318242,0.7692618866257921,-0.5199730346200166,411
prostate,lightgbm_native,baseline,40000,1,4,0.740022570128614,0.1597299545232959,0.0515,0.948,0.0463925169727961,0.8686338513502905,-0.2405626768499952,412
prostate,lightgbm_native,baseline,40000,2,0,0.7274963218308994,0.1489301710624357,0.051375,0.948,0.0468110936125154,0.7953086797057637,-0.4526088929189882,411
prostate,lightgbm_native,baseline,40000,2,1,0.7510644969236111,0.1588579711729662,0.051375,0.947625,0.0464851856194271,0.8567045800853919,-0.2995603184325261,411
prostate,lightgbm_native,baseline,40000,2,2,0.7306155118225606,0.1544725993175521,0.051375,0.948375,0.0466379952530686,0.802265703655775,-0.44729498410626,411
prostate,lightgbm_native,baseline,40000,2,3,0.7385835690599692,0.1476057344798777,0.051375,0.948,0.0468319550863825,0.8112563083999004,-0.418681315088741,411
prostate,lightgbm_native,baseline,40000,2,4,0.7254580239110298,0.13286084653836,0.0515,0.947375,0.0475819541740449,0.7687884513399148,-0.5439432513177633,412
prostate,lightgbm_native,baseline,40000,3,0,0.7219764231685057,0.1571729166538404,0.051375,0.947625,0.0465803195525753,0.8002667004458729,-0.4505640608458682,411
prostate,lightgbm_native,baseline,40000,3,1,0.7397919385818698,0.1559007188966666,0.051375,0.948375,0.046499859236322,0.846254550815243,-0.327008252827868,411
prostate,lightgbm_native,baseline,40000,3,2,0.747197169420845,0.1917100656116851,0.051375,0.949,0.0454492181780885,0.9065734799396828,-0.1830609641789089,411
prostate,lightgbm_native,baseline,40000,3,3,0.7320085512422096,0.1406563875326465,0.051375,0.94775,0.0469976175670395,0.8032943043423779,-0.4158593727038738,411
prostate,lightgbm_native,baseline,40000,3,4,0.7314623306600612,0.1633208661650501,0.0515,0.9485,0.0464199064931115,0.8051037896678157,-0.4415327009905476,412
prostate,lightgbm_native,baseline,40000,4,0,0.754484577017767,0.1677049896725828,0.051375,0.94825,0.0461291878602999,0.8841394089710876,-0.247614671417318,411
prostate,lightgbm_native,baseline,40000,4,1,0.7246449993732124,0.1338877822121974,0.051375,0.947625,0.0473412905300609,0.7669377687395552,-0.5319142436625156,411
prostate,lightgbm_native,baseline,40000,4,2,0.7398871589978964,0.1581788554341534,0.051375,0.948,0.0464394893920963,0.8445651997238205,-0.3234996761873309,411
prostate,lightgbm_native,baseline,40000,4,3,0.7174872774944142,0.1502896556273333,0.051375,0.94875,0.0468766790913784,0.7503011389429072,-0.589309972518002,411
prostate,lightgbm_native,baseline,40000,4,4,0.7351912319400588,0.1545479746576958,0.0515,0.94825,0.0466898790465017,0.8151806932233909,-0.3923330794131798,412
prostate,lightgbm_native,baseline,40000,5,0,0.7420868467903506,0.1493834807791164,0.051375,0.947625,0.0468159626558204,0.8275220550930572,-0.3830087133486726,411
prostate,lightgbm_native,baseline,40000,5,1,0.7322225567226737,0.151291527161294,0.051375,0.9485,0.0466924101743405,0.8150586064516451,-0.4016468677291087,411
prostate,lightgbm_native,baseline,40000,5,2,0.7359879310527242,0.1722023242778919,0.051375,0.948625,0.0459501172481151,0.8714755195373085,-0.2420296893487463,411
prostate,lightgbm_native,baseline,40000,5,3,0.7295844382267971,0.1490491593784161,0.051375,0.947375,0.0468331433707434,0.787342508843986,-0.4996105851080467,411
prostate,lightgbm_native,baseline,40000,5,4,0.7341327773541257,0.14820535202318,0.0515,0.94725,0.0470495937907957,0.7898300409642287,-0.4835972144759415,412
prostate,lightgbm_native,baseline,40000,6,0,0.7451404725561616,0.1691824070335922,0.051375,0.94825,0.0460756400894548,0.8738293308051459,-0.2415177990240753,411
prostate,lightgbm_native,baseline,40000,6,1,0.7270320822268369,0.1519102809607224,0.051375,0.948,0.0468962648284529,0.7733687024857262,-0.5212145518268224,411
prostate,lightgbm_native,baseline,40000,6,2,0.736849563605154,0.1438472094720446,0.051375,0.94775,0.0469175044995801,0.813806233197376,-0.418615786502359,411
prostate,lightgbm_native,baseline,40000,6,3,0.7288532929111446,0.1665607607353711,0.051375,0.949,0.0462744088450655,0.8100338380725307,-0.4209608783413411,411
prostate,lightgbm_native,baseline,40000,6,4,0.7452737395785886,0.1771262659132842,0.0515,0.948375,0.0459062570004488,0.8881382557988299,-0.2233846071731048,412
prostate,lightgbm_native,baseline,40000,7,0,0.7312650625392945,0.1605934505747943,0.051375,0.948125,0.0464299713508987,0.8017771757751838,-0.4614558828823159,411
