cohort,method,feature_set,subsample_n,seed,fold,auroc,auprc,prevalence,accuracy,brier,calibration_slope,calibration_intercept,n_positive
prostate,refe,full,40000,8,0,0.8371487224273576,0.3318994750092681,0.051375,0.951625,0.04078921005680853,0.984589414930328,-0.05164605566323135,411
prostate,refe,full,40000,8,1,0.8306211545138805,0.3256406366280313,0.051375,0.951375,0.04103407634490266,0.9353905972756499,-0.13903968283160095,411
prostate,refe,full,40000,8,2,0.8223262379696058,0.30828557437670184,0.051375,0.9515,0.041615843160336626,0.9030378812314207,-0.19544775494890362,411
prostate,refe,full,40000,8,3,0.8407050606925954,0.3575134376504634,0.051375,0.95275,0.04000471617114219,0.9762341788225593,-0.07432903325640579,411
prostate,refe,full,40000,8,4,0.8395316954209763,0.3468781099581222,0.0515,0.951125,0.04021840436786593,0.9844638585672253,-0.02069397719113768,412
prostate,refe,full,40000,9,0,0.8314096885651182,0.31373942055919335,0.051375,0.95175,0.041393855562336816,0.9331411754990192,-0.16108478207333127,411
prostate,refe,full,40000,9,1,0.83588953662283,0.3412879002878331,0.051375,0.952375,0.04062115475876419,0.9573014453271348,-0.08693147270993143,411
prostate,refe,full,40000,9,2,0.8390473598135859,0.34852406276302367,0.051375,0.952625,0.0402926256113477,1.0115990412381262,0.06057729633320306,411
prostate,refe,full,40000,9,3,0.831267018244809,0.301246903419554,0.051375,0.95,0.04168435352812666,0.9088656156291621,-0.22441898903548882,411
prostate,refe,full,40000,9,4,0.8300294345696579,0.3547800635808107,0.0515,0.9515,0.04018610589198639,0.945120389639599,-0.13562674910870814,412
prostate,learnpp_mf,full,40000,0,0,0.8331207705864456,0.26878733372147895,0.051375,0.94875,0.04307194082070244,1.3174315415121658,0.8040276444757724,411
prostate,learnpp_mf,full,40000,0,1,0.8172106253159988,0.26668942705317356,0.051375,0.94925,0.043185661804231355,1.244249001180846,0.6409451825256117,411
prostate,learnpp_mf,full,40000,0,2,0.8178396571552051,0.25960604347549116,0.051375,0.949,0.043295804627375534,1.249864744583259,0.6365869756669941,411
prostate,learnpp_mf,full,40000,0,3,0.8132326882390601,0.24495011263993782,0.051375,0.949375,0.04367494347428184,1.1993347041527282,0.4846108962286734,411
prostate,learnpp_mf,full,40000,0,4,0.8138935199164752,0.238968156344591,0.0515,0.9485,0.04378676261420362,1.1812788054209307,0.4870084440293276,412
prostate,learnpp_mf,full,40000,1,0,0.8301692582970805,0.26886177557922686,0.051375,0.948875,0.04298538954719589,1.305862313099837,0.752722045544066,411
prostate,learnpp_mf,full,40000,1,1,0.8183845295358021,0.2384109349966223,0.051375,0.949,0.04377885239236969,1.1934938400112476,0.5003264409521909,411
prostate,learnpp_mf,full,40000,1,2,0.8199101401407275,0.2674224292721751,0.051375,0.94925,0.04305090591012181,1.2316123059968112,0.5610120975891985,411
prostate,learnpp_mf,full,40000,1,3,0.8083838209933126,0.25894846869949373,0.051375,0.949,0.04347702100393432,1.2306764709781806,0.6270859891453813,411
prostate,learnpp_mf,full,40000,1,4,0.8247336430541837,0.25603577249871906,0.0515,0.94875,0.04356023113483188,1.2717320684042301,0.7110263427162562,412
prostate,learnpp_mf,full,40000,2,0,0.7987300097240243,0.2413718078652277,0.051375,0.949,0.04380140329707766,1.1169280877820504,0.3237293760019445,411
prostate,learnpp_mf,full,40000,2,1,0.8164479001654014,0.2504490031753801,0.051375,0.948875,0.04352201412217231,1.189072014189869,0.4923978322558526,411
prostate,learnpp_mf,full,40000,2,2,0.8270447782823072,0.2602420632876933,0.051375,0.949125,0.043281863020603,1.2877097678837657,0.728203296053675,411
prostate,learnpp_mf,full,40000,2,3,0.8128974931381989,0.2572960248573704,0.051375,0.949125,0.04340904392597476,1.2499209036736842,0.6503413447959444,411
prostate,learnpp_mf,full,40000,2,4,0.8316385478348542,0.2778905879785547,0.0515,0.949,0.04302229226750566,1.3278851297521523,0.822160843339625,412
